Nama_Tempat,Kategori,Jenis_Masakan,Latitude,Longitude,Alamat_Jalan,Kota,Geocoding_Status
St. Regis,hotel,,-6.206514344630851,106.82767855043777,Jalan Setiabudi Tengah,Jakarta Selatan,success
Warunk Wow Jaksel - Kalibata,restaurant,,-6.263231185542069,106.83141483021788,Jalan Warung Jati Timur,Jakarta Selatan,success
Pagi Sore - Kemang,restaurant,,-6.26089219929716,106.81525836807236,Jalan Kemang IV,Jakarta Selatan,success
Pempek Cuko,restaurant,,-6.287608449999999,106.87101769999998,Jalan Raya Bogor,Jakarta Timur,success
RM. Punya Kita,restaurant,,-6.280273250000001,106.8654261,Jalan Batu Kramat,Jakarta Timur,success
Indogrosir,supermarket,,-6.2128923121043735,106.88309024949332,Jalan Pisangan Lama Selatan,DKI Jakarta,success
Bakso Tahu & Dimsum Redha,restaurant,,-6.210281600000001,106.87575069999995,Jalan Pisangan Lama II,Jakarta Timur,success
Mie Ayam Bakso Z-Lam,restaurant,asian,-6.210824414264679,106.85144566097414,Jalan Manggarai Utara I,Jakarta Selatan,success
MIE AYAM SETAPAK,restaurant,mie_ayam;noodles,-6.22298402576575,106.85753491272354,Jalan Sawo Kecik V,DKI Jakarta,skip
Dapur Kayu Manis Bale Kambang,restaurant,,-6.288180799999999,106.8519889,Jalan Kayu Manis,Jakarta Timur,success
Warteg Putra Bahari,restaurant,,-6.200259228706171,106.82029165414517,Jalan Martapura,Jakarta Pusat,success
MIE Ayam UMAR,restaurant,,-6.233204949999999,106.8626397,Jalan Kebon Baru Utara,Jakarta Selatan,success
Blue Sky Hotel,hotel,,-6.199932520672243,106.80195030523228,Jalan Aipda KS. Tubun,"Petamburan , Tanah Abang, Central Jakarta",skip
RM Padang Surya,restaurant,indonesian,-6.21451135,106.81455869999998,Jalan Bendungan Hilir Gang 5,Jakarta Pusat,success
Hotel Eightin Jakarta,hotel,,-6.215205714167611,106.81303077906772,Jalan Taman Bendungan Jatiluhur,Jakarta Pusat,success
Dapoer Benhil - Bendungan Hilir,restaurant,,-6.215260670251473,106.81333850492248,Jalan Bendungan Jati Luhur IV,Jakarta Pusat,success
Warung Jempol,restaurant,,-6.295352590843545,106.86145075144717,Jalan Raya Tengah,Jakarta Timur,success
Pondok Delima,restaurant,,-6.295266888976848,106.86110902977464,Jalan Raya Tengah,Jakarta Timur,success
Tip Top Swalayan,supermarket,,-6.200698845734731,106.88635320386814,Jalan Rukem I,DKI Jakarta,success
Atap Rumah Cafe Casa Kopi Senayan - Bendungan Hilir,cafe,,-6.206511699999997,106.80432324999998,Jalan Penjernihan IV,Jakarta Pusat,success
Guest House Samana Residence,hotel,,-6.200560750000004,106.81076345,Jalan Administrasi,Jakarta Pusat,success
Roti Bakar Edi,restaurant,,-6.290486305667889,106.89018137067676,Jalan Mundu,Jakarta Timur,success
Toko Daging Nusantara,butcher,,-6.30874359987654,106.8891763007136,Jalan SMPN 222,Jakarta Timur,success
The Falatehan Hotel By Safin,hotel,,-6.243085767419333,106.80127660514336,Jalan Palatehan,DKI Jakarta,skip
Dapur Ola - Cipete Utara,restaurant,,-6.2664353499999965,106.8060188,Jalan Abdul Majid Raya,Jakarta Selatan,success
Tobak,restaurant,korean,-6.239329000000002,106.8089745,Jalan Robert Wolter Monginsidi,Jakarta Selatan,success
Pelaspas Nipah Petogogan,restaurant,,-6.247006538795844,106.8073313790927,Jalan Nipah II,Jakarta Selatan,success
Kopi KANO - Senopati,cafe,,-6.2305596178354525,106.80705364844366,Jalan Senopati,Jakarta Selatan,success
Sedjuk Bakmi & Kopi - SCBD,restaurant,,-6.227460649999999,106.81190639999998,Jalan Tulodong Bawah X,Jakarta Selatan,success
Bubur Kwang Tung,restaurant,,-6.238802682577765,106.80990616587228,Jalan Robert Wolter Monginsidi,Jakarta Selatan,success
Hotel Grandhika Iskandarsyah,hotel,,-6.244446811604274,106.80402673607794,Jalan Iskandarsyah Raya,Jakarta Selatan,success
Liberty Hotel,hotel,,-6.199988900000003,106.82232685,Jalan Sungai Gerong,Jakarta Pusat,success
Holland Bakery Cibubur Lapangan Tembak,bakery,,-6.352169083749201,106.8855444169307,Jl. Raya Lap. Tembak,East Jakarta,skip
Sate Ubin Toni Cirebon,restaurant,satay,-6.330820254750419,106.82949984165997,Jalan Pasar Lenteng Raya,Jakarta Selatan,success
Alfamidi Jagakarsa,convenience,,-6.32677035834872,106.82008032364196,Jalan Jagakarsa,Jakarta Selatan,success
Soto Sedaap Boyolali Hj. Widodo,restaurant,indonesian,-6.206359450000001,106.8075251,Jalan Pejompongan Baru,Central Jakarta,skip
Rumah Makan Murah Meriah Masakan Padang,restaurant,,-6.3322794815832575,106.83466087692584,Jalan Mohamad Kafi II,Jakarta Selatan,success
Somerset,hotel,,-6.211092089383899,106.81348038072296,Jalan Karet Pasar Baru Barat VII,Jakarta Pusat,success
Bebek BKB - Bendungan Hilir,restaurant,,-6.208797248955767,106.81219331744671,Jalan Bendungan Hilir,Jakarta Pusat,success
Rumah Kopi Sabit,cafe,coffee_shop,-6.266750775171189,106.8817657913959,Jalan Komodor Halim Perdana Kusuma,DKI Jakarta,skip
Dock Of Tuna - Jakarta,restaurant,western;fish_and_chips;grill,-6.277982150000001,106.8003285,Jl. Cipete Raya,South Jakarta,skip
Dua Coffee @Cipete,cafe,,-6.277797949999998,106.80050665,Jalan Cipete Raya,Jakarta Selatan,success
Indomaret Pusdiklat Depnaker 12A,convenience,,-6.284826439607494,106.87837457563003,Jalan Pusdiklat Depnaker,Jakarta Timur,skip
Indomaret Squadron 24,convenience,,-6.2685127499999975,106.8773392,Jalan Squadron,Jakarta Timur,skip
Indomaret Kerja Bakti,convenience,,-6.276146167205676,106.87564120407724,Jalan Kerja Bakti,Jakarta Timur,skip
Hotel Fiducia Pondok Gede,hotel,,-6.291454801788315,106.884951571671,Jalan Pinang Ranti,Jakarta Timur,success
Indomaret Pondok Gede  Raya,convenience,,-6.290803015518444,106.88286756977487,Jalan Pondok Gede,Jakarta Timur,skip
Pasar Gardu,supermarket,,-6.291643449999998,106.8933754,Jalan ps gardu gg swadaya no.2,DKI Jakarta,skip
Indomaret Pintu 2 TMII,convenience,,-6.296755566049572,106.89212693970828,Jalan Pintu II TMII Atas,Jakarta Timur,skip
Warteg Ibu Lina,restaurant,indonesian,-6.360630952543558,106.84319712363772,Jalan Kelapa Dua Raya,Depok,success
Prima Freshmart,supermarket,,-6.361163749999999,106.8431701,Jalan Barokah,Depok,success
Wisma Shafana,guest_house,,-6.353408715813369,106.81964665420853,Jalan Arsip 1,DKI Jakarta,skip
Asinan Betawi H. Mansyur Kamboja,restaurant,regional;asinan,-6.200849750000002,106.88496964999996,Jalan Kamboja,DKI Jakarta,skip
Little Amaroossa Residence,hotel,,-6.277663889264458,106.80466027601288,Jalan Cipete Raya,Jakarta Selatan,success
Levant Boulangrie Pattiserie - Cipete Selatan,bakery,,-6.274619708129807,106.80042322355892,Jalan Tampak Siring,Jakarta Selatan,success
3Tranches Home Cilandak,hotel,,-6.288385856207029,106.80001107881614,Jalan Mas Ganden,Jakarta Selatan,success
"Rosso, Shangri-La Jakarta",restaurant,italian,-6.203096713116687,106.81882337472558,Jalan Jenderal Sudirman,Jakarta Pusat,success
Grand Sahid Jaya,hotel,,-6.210781603360137,106.8197351416218,Jalan Jend. Sudirman,DKI Jakarta,skip
Bakso Malang Asli Bersaudara,food_court,,-6.3299081128129,106.85222743104032,Jalan Batas I,Jakarta Timur,success
"Burger Panggang ""Holic""",fast_food,burger,-6.329659054611303,106.8521800742096,Jalan Haji Hasan,Jakarta Timur,success
Pondok Bakso H. Rahmat - Susukan,restaurant,,-6.308563737792302,106.87436999585069,Jalan Tanah Merdeka,Jakarta Timur,success
Oembean,cafe,,-6.324252969171691,106.8993135468022,Jalan Bambu Hitam,DKI Jakarta,skip
Mini Super Jatinegara,supermarket,,-6.2224858708998365,106.86841119669796,Jalan Jatinegara Timur,Jakarta Timur,success
Gubuk Mang Engking,restaurant,,-6.349386595541977,106.8313557797173,Lingkar Utara,Jakarta Selatan,success
Rumanami Cilandak Timur,hotel,,-6.274789449999999,106.81700695,Jalan Haji Sainin,Jakarta Selatan,success
Titanium Square,apartment,,-6.3411123655267785,106.87011823069932,Jalan Buah,Jakarta Timur,success
Shabu Hachi Ampera,restaurant,,-6.280479027237445,106.81997769307138,Jalan Ampera Raya,Jakarta Selatan,success
Reddoorz Premium Near Ragunan Zoo 2,hotel,,-6.304460250000001,106.82253835,Gang Haji Nisan,Jakarta Selatan,success
Dapoer 69,restaurant,asian,-6.316220373771011,106.81418709326428,Jalan Tamanhas,Jakarta Selatan,success
Fraser Residence,apartment,,-6.210019599999997,106.82397855,Jalan Setiabudi Barat,Jakarta Selatan,success
Winglok - Antasari,restaurant,,-6.26839008287534,106.8090800274146,Jalan Pangeran Antasari,Jakarta Selatan,success
Emado's Shawarma Cijantung,restaurant,,-6.309782497018357,106.8633482522176,Jalan Raya Bogor,Jakarta Timur,success
Alila SCBD,hotel,,-6.225490374086545,106.8083498185967,Sudirman Central Business District Eastway,Jakarta Selatan,success
Kafe Saka,cafe,,-6.323547950000003,106.8578364,Gang Iklas 2,Jakarta Timur,success
Bengkel Perut Mas Bul Soto Ayam Cak-Min,restaurant,,-6.32057855,106.85803695,Jalan Pertengahan,Jakarta Timur,success
Ibunda Grosir,supermarket,,-6.317881484308776,106.87793706404304,Jalan Centex,DKI Jakarta,skip
Alfamart Taruna Jaya 3,convenience,,-6.356609125087624,106.88045338896444,Jalan Taruna Jaya,Jakarta Timur,success
Griyo Kulo,restaurant,regional,-6.312647919916885,106.81286257512468,Jalan Mohammad Kahfi I,Jakarta Selatan,success
Sego Tempong Negoro,restaurant,,-6.356439525862096,106.8011200769177,Jalan Mohammad Kahfi I,Jakarta Selatan,success
Indomaret M. Kahfi 1 No.69,convenience,,-6.35660847771396,106.80113540626738,Jalan Pembangunan,Jakarta Selatan,success
The Hachi,restaurant,japanese,-6.286932499999999,106.81906984999998,Jalan Kancil,Jakarta Selatan,success
Sate Solo Pak Agus Jagakarsa,restaurant,,-6.3315538,106.83466629999998,Jalan Lenteng Agung Raya,Jakarta Selatan,success
Kedai JATAM,cafe,coffee_shop,-6.289720472425118,106.83814529113548,Jalan Palapa XIX,Jakarta Selatan,skip
KROMA - Dharmawangsa,restaurant,,-6.257612299999998,106.80245949999998,Jalan Dharmawangsa X,Jakarta Selatan,success
Mie Kingkong Senopati Selong,restaurant,,-6.2389221500000005,106.80454705,Jalan Aditiawarman,Jakarta Selatan,success
Holywings Gunawarman - Selong,restaurant,,-6.2387882105516805,106.80711352509675,Jalan Gunawarman,Jakarta Selatan,success
HW Bukan Ayam Goreng Biasa,restaurant,,-6.236277124986157,106.80782353588268,Jalan Gunawarman,Jakarta Selatan,success
Crab,restaurant,,-6.236807784457429,106.8078145464288,Jalan Gunawarman,Jakarta Selatan,success
Sixty Two Coffee,cafe,,-6.237211653992135,106.80815517044444,Jalan Cipayung II,Jakarta,skip
Beau Bakery - Cikajang,bakery,,-6.241038805655824,106.81064407325198,Jalan Cikajang,Jakarta Selatan,success
MK House SCBD,hotel,,-6.228670411070397,106.81097412512555,Jalan Guru Saibi,Jakarta Selatan,success
RedDoorz Premium Ampera Raya 2,hotel,,-6.27911044426156,106.8213078768552,Jalan Sosial,Jakarta Selatan,success
Kopi Kalyan,cafe,,-6.243238499999999,106.80916064999998,Jalan Cikajang,Jakarta Selatan,success
Pand'Or Food And Cakes - Petogogan,bakery,,-6.244185625807564,106.80957255952232,Jalan Cipaku V,Jakarta Selatan,success
Sushi Hiro Senopati,restaurant,,-6.235089749999999,106.8132311,Jalan Suryo Raya,Jakarta Selatan,success
Crumble Crew Selong,cafe,,-6.231226008792231,106.81002435771462,Sudirman Central Business District Southway,Jakarta Selatan,success
Sicile Jakarta,restaurant,italian;steak_house;pastry,-6.232915635869067,106.81145229086806,Jalan Senopati,South Jakarta,skip
Gioi - Senopati,restaurant,,-6.232848699999997,106.81133885,Jalan Senopati,Jakarta Selatan,success
YinYang Dimsum - Senopati,restaurant,,-6.232270000000001,106.8111865,Jalan Senopati,Jakarta Selatan,success
Goodrich Suites,hotel,,-6.264462765863524,106.808709070755,Jalan Pangeran Antasari,Jakarta Selatan,success
Airy Eco Kebayoran Baru Blok S Senayan 87 Jakarta,hotel,,-6.237685793882787,106.81689528137744,Jalan Senayan,Jakarta Selatan,success
Goyang-i HQ,cafe,coffee_shop,-6.237839544659891,106.81545971896712,Jalan Laksana I,DKI Jakarta,skip
Otten Coffee Jakarta,cafe,,-6.23282144270217,106.81200813295736,Jalan Senopati,Jakarta Selatan,success
Kencana Guest House,hotel,,-6.236914074478254,106.81715419748124,Jalan Rengas,Jakarta Selatan,success
Bamsae - Rawa Barat,restaurant,,-6.236111999999997,106.8162768,Jalan Senayan,Jakarta Selatan,success
Gregs Banana Cake - Melawai,bakery,,-6.249215499999998,106.80118,Jalan Panglima Polim II,Jakarta Selatan,success
Six Ounces - Melawai,cafe,,-6.249447599999996,106.80042465,Jalan Panglima Polim III,Jakarta Selatan,success
Warteg Kiki Bacesamp Pendaki,restaurant,,-6.3071256500000015,106.8791246,Jalan Supriyadi,Jakarta Timur,success
Soul Food,restaurant,indonesian,-6.233307975105463,106.80797409432392,Taman Gunawarman,Jakarta Selatan,success
Liberta Hub Blok M Jakarta,hotel,,-6.242902173443478,106.80207569626712,Jalan Palatehan,Jakarta Selatan,success
D'Cozie Hotel By Prasanthi,hotel,,-6.242604466330407,106.80207116502858,Jalan Palatehan,Jakarta Selatan,success
Hotel Sotis,hotel,,-6.242595099999999,106.80140505,Jalan Palatehan I,Jakarta Selatan,success
Kopimana27,cafe,,-6.239331649999999,106.84573945,Jalan Tebet Barat Dalam IV E,Jakarta Selatan,success
Prima Fresh Mmart,butcher,,-6.398124784828257,106.87621491504082,Gang Gutot,Depok,success
Kedai AA,restaurant,indonesian,-6.3887880857019805,106.8381525801477,Jl. Arjuna Raya,Depok,skip
Taman Zakia Jatipadang,park,,-6.28994373785123,106.82877426531658,Jalan Jati Padang Raya,Jakarta Selatan,success
Ayana Midplaza Jakarta Hotel,hotel,,-6.209012701055693,106.81963323813711,Jalan Jenderal Sudirman,DKI Jakarta,skip
Oakwood Premier Cozmo,hotel,,-6.227518478209858,106.82546308788336,Jalan Dr. Ide Anak Agung Gde Agung,DKI Jakarta,skip
Raffles Hotel Ciputra World,hotel,,-6.2241373127011625,106.82393734577724,Jalan Prof. Dr. Satrio,DKI Jakarta,skip
Saung 16,restaurant,asian,-6.3941118,106.8918928,Jalan Kramat 2,Depok,success
Alfamart Ciherang,convenience,,-6.394214799999999,106.8917671,Jalan Ciherang,Depok,success
Indomaret Raffles Hills,convenience,,-6.3934324,106.89971184999996,Jalan Tol Jakarta–Bogor–Ciawi,Depok,success
Indomaret Kapitan,convenience,,-6.385396678781887,106.88377163729342,Jalan Kapitan Raya,Depok,success
Indomaret Kapitan 2,convenience,,-6.38604218116541,106.88096365459648,Jalan Kapitan Raya,Depok,success
Indomaret Ciherang 2,convenience,,-6.395655350000001,106.89099195,Jalan Ciherang,Depok,success
Indomaret Ciherang,convenience,,-6.397579271724402,106.88975659034428,Jalan Ciherang,Depok,success
Alfamart Anggur Raya,convenience,,-6.399503054714703,106.88593019618264,Jalan Anggur Raya,Depok,success
Alfamart Pondok Sukatani,convenience,,-6.391699600000001,106.8823428,Jalan Dongkal,Depok,success
Indomaret Tugutani,convenience,,-6.396511649999997,106.8803658,Jalan Dongkal,Depok,success
Hutan Kota Plataran,restaurant,,-6.222432585545906,106.80680947859769,Jalan Jenderal Sudirman,Jakarta Pusat,success
Gymnasium Park,park,,-6.238603152502869,106.81480278464883,Jalan Suryo Raya,Jakarta Selatan,success
Kopi Janji Jiwa Jilid 22,coffee,,-6.217029232059447,106.84426009261144,Jalan Dokter Saharjo,Jakarta Selatan,success
Pondok Suromadu,restaurant,chicken;noodles,-6.217915361792534,106.84472098395848,Jalan Dokter Saharjo,Jakarta Selatan,success
Kantin KOPEBI,restaurant,,-6.24151395506305,106.84238817237686,Jalan Catur,Jakarta Selatan,success
Holywings Epicentrum,bar,,-6.218838961573496,106.8342816905778,Lobby Epicentrum,Jakarta Selatan,success
St. Regis Residences,apartment,,-6.205746101762341,106.82776729545272,Jalan Setiabudi Tengah,Jakarta Selatan,success
Mendjangan Mansion,hotel,,-6.243282858871504,106.83258057107336,Jalan Tegal Parang Utara,Jakarta Selatan,success
Indomaret Pondok Duta,convenience,,-6.369689245593125,106.8495353355096,Jalan Duta Plaza,Depok,success
Taman Situ Rawa Besar,park,,-6.391230241098718,106.81750135620877,Jalan Kembang Lio,Depok,success
Bakmi Jawa,restaurant,regional,-6.372609434138776,106.86759079763658,Jalan Radar Auri,Depok,success
Alim Martabak,restaurant,regional,-6.372194851613124,106.86810889963914,Jalan Radar Auri,Depok,success
Radar rawit,restaurant,chinese,-6.3721710487673,106.8681930490737,Jalan Radar Auri,Depok,success
pizza boxx,restaurant,italian,-6.369542956716116,106.88468508139144,Jalan Radar Auri,Jakarta Timur,success
Pouter Coffee,cafe,coffee_shop,-6.236960794609554,106.8571341760322,Jalan Tebet Timur Dalam Raya,Jakarta Selatan,success
Jonkira,restaurant,ramen;japanese,-6.238155550032567,106.8568721716205,Jalan Tebet Timur Dalam Raya,Jakarta Selatan,skip
Seafood 68 Tebet,restaurant,seafood,-6.236577839194156,106.85718473017212,Jalan Tebet Timur Dalam Raya,Jakarta Selatan,skip
Kantin Pintu Utara II,food_court,,-6.306506217905335,106.8196561151303,Gang Tamansari II,Jakarta Selatan,success
KOUP!,cafe,coffee_shop,-6.236473315047999,106.8568459336762,Jalan Tebet Timur Dalam Raya,Jakarta Selatan,skip
Nongkrongkoe,restaurant,,-6.24475785,106.84245485,Jalan KH. Guru Amin,Jakarta Selatan,success
Kantin Pasundan,fast_food,,-6.246890329095719,106.84222037090936,Triloka 1,Jakarta Selatan,success
Rumah Makan Padang Ajo,fast_food,indonesian,-6.213830100217511,106.87869089763866,Jalan Pisangan Lama III,Jakarta Timur,success
tebet food street,restaurant,burger;pizza;coffee_shop;chicken;fish,-6.227788735040043,106.85568544110954,"Jl. Tebet Raya No.72, RT.2/RW.4,","Tebet, South Jakarta",skip
Bright Food and Drink,convenience,,-6.374249777228208,106.83306703548382,Jalan Raya Margonda,Depok,skip
Mie Aceh Abue,restaurant,indonesian,-6.2339545750403405,106.8569932420545,Jalan Tebet Timur Dalam Raya,Jakarta Selatan,skip
Hotel Suite Aryaduta,hotel,,-6.220142096855738,106.81618053348522,Jalan Garnisun 1,Jakarta Selatan,success
Arborea Cafe,cafe,coffee_shop,-6.206222773927087,106.80167133062606,Jalan Jenderal Gatot Subroto,Jakarta Pusat,success
Kantin Bawah,food_court,,-6.3708289412834285,106.82283642027431,Jalan Tol Cinere–Jagorawi,Depok,success
Kantin Spirit,food_court,,-6.372009205404666,106.8242724444696,Jalan Akses BORR Selatan,Depok,success
Pujasera Bumi Harapan Permai,food_court,,-6.295900982864705,106.87628102477365,Jalan Bumi Pratama Raya,Dukuh,skip
Soedarpo Informatika,cafe,,-6.201686929118096,106.82352462971316,Jalan Blora,Jakarta Pusat,success
Manca Rempah Seafood,restaurant,,-6.2933289445599225,106.80259742653487,Jalan Intan,Jakarta Selatan,success
Lege Coffee and Toastie,cafe,,-6.229977499999995,106.82112625,Jalan Guru Mughni,Jakarta Selatan,success
Kedai Poncol,restaurant,,-6.360368422078305,106.8416218346443,Jalan Poncol,Depok,success
Fumo Chicken Bar,restaurant,chicken,-6.245260530607622,106.80266056305304,Jalan Melawai II,Jakarta Selatan,success
Alfamidi Super Gongseng,supermarket,,-6.326861610263697,106.85361077682028,Gang Madaumbin,Jakarta Timur,success
Richeese Factory Lapangan Tembak,fast_food,,-6.344351947211131,106.87092403482409,Jalan Cibubur,Jakarta Timur,success
alfamidi,supermarket,,-6.209427758110906,106.82660399209333,Jalan Taman Setiabudi II,Jakarta Selatan,success
Tempat Parkir Motor,cafe,,-6.281544348046806,106.8298748539768,Gang Wiraguna,Jakarta Selatan,success
RM. MINA 48,restaurant,indonesian;padang,-6.290256211845192,106.8826899274128,Jalan Pondok Gede,Jakarta Timur,skip
PEMPEK PALEMBANG MUSI RAYA,fast_food,indonesian;palembang,-6.2902692985093465,106.88272301775795,Jalan Pondok Gede,Jakarta Timur,skip
J.Co - Tamini,fast_food,donut;coffee_shop,-6.290646848265762,106.88264458657864,Jalan Pondok Gede,Jakarta Timur,skip
Alfamart Halim 3,convenience,,-6.276502738569145,106.88684845727596,Jalan Squadron,Jakarta Timur,skip
Indomaret Manunggal TMII,convenience,,-6.2970069999999945,106.89431595,Jalan Manunggal XVII,Jakarta Timur,skip
Indomaret SPBU Bambu Apus,convenience,,-6.309115748018043,106.89688941356056,Jalan Mabes Hankam,Jakarta Timur,skip
Indomaret Pinang Ranti,convenience,,-6.290401210372387,106.8833730685648,Jalan Pondok Gede,Jakarta Timur,skip
